dataset	subject	session	run	input_bold	input_mask	output_bold	target_fwhm_mm	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
rf1	10863	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10863/ses-01/func/sub-10863_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10863/ses-01/func/sub-10863_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10863/ses-01/func/sub-10863_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.91204	5.88743	5.86967	5.88969	0.622297	3.24287	10.5811	8.77181	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10866	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.82283	5.81355	5.72684	5.78757	0.673625	3.22838	11.2511	8.61879	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10866	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10866/ses-01/func/sub-10866_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87223	5.86932	5.80584	5.84905	0.637633	3.25854	10.72	8.76476	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10875	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.90362	5.8843	5.84482	5.87753	0.674558	3.33654	9.51353	8.63081	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10875	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10875/ses-01/func/sub-10875_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.90307	5.90559	5.86172	5.89009	0.664097	3.35089	9.58156	8.70407	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10881	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10881/ses-01/func/sub-10881_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10881/ses-01/func/sub-10881_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10881/ses-01/func/sub-10881_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83999	5.79717	5.7193	5.78527	0.678313	3.32861	9.39241	8.58451	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10886	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10886/ses-01/func/sub-10886_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10886/ses-01/func/sub-10886_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10886/ses-01/func/sub-10886_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.95767	5.92542	5.74586	5.87557	0.63275	3.23884	11.2828	8.81984	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10887	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	6.00127	5.98197	5.90052	5.96109	0.61823	3.16118	12.0756	8.81755	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10887	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10887/ses-01/func/sub-10887_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	6.02583	5.97194	5.91985	5.97239	0.583647	3.11881	11.9825	8.88914	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10896	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.93934	5.95248	5.86288	5.9181	0.627782	3.3064	10.0639	8.80662	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10896	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10896/ses-01/func/sub-10896_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87895	5.91915	5.85125	5.88305	0.593458	3.21882	10.3874	8.80711	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10897	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10897/ses-01/func/sub-10897_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10897/ses-01/func/sub-10897_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10897/ses-01/func/sub-10897_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.85891	5.85891	5.81081	5.84283	0.647714	3.23846	10.2763	8.61738	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10898	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.81827	5.79353	5.78157	5.79777	0.705403	3.22912	11.5457	8.52276	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10898	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10898/ses-01/func/sub-10898_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87028	5.86965	5.83853	5.85947	0.691047	3.2632	11.6488	8.67006	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10908	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.88043	5.90261	5.88021	5.88774	0.683582	3.30981	10.725	8.70275	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10908	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10908/ses-01/func/sub-10908_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	6.03333	5.96878	5.91555	5.97236	0.680958	3.35214	10.8286	8.81941	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10913	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.80248	5.7925	5.69697	5.76379	0.620484	3.18254	9.79495	8.51999	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10913	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87979	5.85388	5.786	5.83976	0.644052	3.18091	11.4932	8.66603	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10918	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89632	5.88382	5.86548	5.88186	0.68206	3.34477	10.0291	8.69762	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10918	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.95613	5.94374	5.92619	5.94201	0.665537	3.36345	10.2716	8.82732	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10919	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.73842	5.74472	5.70791	5.73033	0.654174	3.22055	9.59132	8.45289	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10919	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.97651	5.97975	5.90513	5.95369	0.659889	3.27789	11.3738	8.80243	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10924	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83773	5.83805	5.8438	5.83986	0.66726	3.3285	9.44	8.6243	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10924	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83945	5.8447	5.84969	5.84461	0.625763	3.25995	9.88577	8.68437	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10926	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.90412	5.88132	5.80971	5.86491	0.684122	3.25987	11.3919	8.66369	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10926	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87741	5.85362	5.79245	5.84105	0.644373	3.1913	10.922	8.61472	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10928	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.97597	5.97674	5.89827	5.95022	0.693082	3.32892	11.4267	8.78869	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10928	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	6.07764	6.04152	5.93088	6.01636	0.676797	3.33057	11.8201	8.90112	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10929	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.6216	5.63275	5.63087	5.6284	0.683867	3.24129	9.26847	8.35807	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10929	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.61182	5.64374	5.63457	5.63003	0.669319	3.21794	9.39875	8.3693	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10930	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8276	5.8531	5.87239	5.851	0.702606	3.29814	10.7634	8.61176	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10930	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83053	5.84454	5.82088	5.83197	0.705321	3.29168	10.3734	8.54422	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
