dataset	subject	session	run	source_events	harmonized_events	n_trials	n_responded_trials	n_missed_trials	missed_trial_fraction	n_event_computer_punish	n_event_computer_neutral	n_event_computer_reward	n_event_friend_punish	n_event_friend_neutral	n_event_friend_reward	n_event_stranger_punish	n_event_stranger_neutral	n_event_stranger_reward	zero_count_conditions	exclude_run	exclusion_reason
rf1	11772	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11772/ses-01/func/sub-11772_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11772/ses-01/func/sub-11772_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11773	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11773/ses-01/func/sub-11773_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11773/ses-01/func/sub-11773_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11773	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11773/ses-01/func/sub-11773_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11773/ses-01/func/sub-11773_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11774	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11774	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11784	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11784	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11787	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11787	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11788	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11788	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11789	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11789	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11790	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	7	8	2	7	8	2	7		false	
rf1	11790	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	48	6	0.1111111111111111	7	2	7	7	1	8	6	2	8		false	
rf1	11793	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11793	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11795	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	8	2	8	8	1	7		false	
rf1	11795	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	11815	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11815	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11822	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11822	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11823	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11823	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11824	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11824	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	43	11	0.2037037037037037	6	1	7	7	2	6	7	1	6		false	
rf1	11828	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11828	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11829	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	34	20	0.37037037037037035	4	1	4	5	2	5	5	2	6		true	missed_trials_gt_25pct
rf1	11829	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11840	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	11840	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	1	8	8	2	8	8	2	8		false	
rf1	11847	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	11847	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	7	8	1	7	8	2	8		false	
rf1	11853	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11853/ses-01/func/sub-11853_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11853/ses-01/func/sub-11853_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11853	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11853/ses-01/func/sub-11853_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11853/ses-01/func/sub-11853_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11854	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11854/ses-01/func/sub-11854_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11854/ses-01/func/sub-11854_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11854	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11854/ses-01/func/sub-11854_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11854/ses-01/func/sub-11854_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11861	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11861/ses-01/func/sub-11861_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11861/ses-01/func/sub-11861_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11861	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11861/ses-01/func/sub-11861_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11861/ses-01/func/sub-11861_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11866	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11866/ses-01/func/sub-11866_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11866/ses-01/func/sub-11866_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11866	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11866/ses-01/func/sub-11866_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11866/ses-01/func/sub-11866_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11867	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11867/ses-01/func/sub-11867_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11867/ses-01/func/sub-11867_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	7	8	2	8	7	2	8		false	
rf1	11867	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11867/ses-01/func/sub-11867_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11867/ses-01/func/sub-11867_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	8	6	2	7	8	2	8		false	
rf1	11870	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11870/ses-01/func/sub-11870_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11870/ses-01/func/sub-11870_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	6	8	2	8	8	2	7		false	
rf1	11870	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11870/ses-01/func/sub-11870_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11870/ses-01/func/sub-11870_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	7	1	8	8	1	8	8	2	8		false	
rf1	11872	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11872/ses-01/func/sub-11872_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11872/ses-01/func/sub-11872_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	1	8	8	2	8		false	
rf1	11872	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11872/ses-01/func/sub-11872_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11872/ses-01/func/sub-11872_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11876	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11876/ses-01/func/sub-11876_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11876/ses-01/func/sub-11876_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11876	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11876/ses-01/func/sub-11876_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11876/ses-01/func/sub-11876_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11877	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11877/ses-01/func/sub-11877_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11877/ses-01/func/sub-11877_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	48	6	0.1111111111111111	7	2	6	7	2	7	8	2	7		false	
rf1	11877	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11877/ses-01/func/sub-11877_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11877/ses-01/func/sub-11877_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	8	2	8	7	2	7		false	
rf1	11881	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11881	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11881/ses-01/func/sub-11881_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	1	7	8	2	8	8	2	8		false	
rf1	11885	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11885/ses-01/func/sub-11885_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11885/ses-01/func/sub-11885_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11885	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11885/ses-01/func/sub-11885_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11885/ses-01/func/sub-11885_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11891	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11891/ses-01/func/sub-11891_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11891/ses-01/func/sub-11891_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11891	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11891/ses-01/func/sub-11891_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11891/ses-01/func/sub-11891_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11897	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11897/ses-01/func/sub-11897_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11897/ses-01/func/sub-11897_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	2	8	7	2	8	8	2	8		false	
rf1	11897	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11897/ses-01/func/sub-11897_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11897/ses-01/func/sub-11897_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11900	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11900/ses-01/func/sub-11900_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11900/ses-01/func/sub-11900_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11900	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11900/ses-01/func/sub-11900_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11900/ses-01/func/sub-11900_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11902	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11902/ses-01/func/sub-11902_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11902/ses-01/func/sub-11902_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	50	4	0.07407407407407407	7	2	8	6	2	8	8	2	7		false	
rf1	11902	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11902/ses-01/func/sub-11902_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11902/ses-01/func/sub-11902_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	37	17	0.3148148148148148	5	1	8	4	1	6	6	1	5		true	missed_trials_gt_25pct
rf1	11909	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11909/ses-01/func/sub-11909_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11909/ses-01/func/sub-11909_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	7	8	1	7	8	2	8		false	
rf1	11909	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11909/ses-01/func/sub-11909_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11909/ses-01/func/sub-11909_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11913	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11913/ses-01/func/sub-11913_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11913/ses-01/func/sub-11913_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	1	8	8	2	8		false	
