dataset	subject	n_runs	mean_median_tsnr	mean_fd_mm	mean_high_motion_fraction	minimum_coverage_pct	flagged_runs
rf1	11720	2	44.48832321166992	0.5518933582429125	0.33333333333333337	99.6933858957512	2
rf1	11722	2	77.5391616821289	0.2377841369774042	0.047058823529411764	99.71329590252061	0
rf1	11723	2	70.7201156616211	0.1770551585429873	0.011764705882352941	99.55136118079614	0
rf1	11736	2	78.91061019897461	0.17113005236079765	0.00196078431372549	99.73055124172076	0
rf1	11744	2	60.597822189331055	0.13184215038207986	0.00980392156862745	99.5646345186424	0
rf1	11746	2	115.91636276245117	0.11918302669963535	0.0	99.80886393501373	0
rf1	11748	2	106.36300277709961	0.14820850127570984	0.011764705882352941	99.36818911851763	0
rf1	11756	2	120.24420928955078	0.09616399160867653	0.0	99.5500338470115	0
rf1	11764	2	115.4752311706543	0.10775842546975782	0.00196078431372549	98.42710946521721	1
rf1	11772	1	128.77108764648438	0.10564430961768823	0.0	99.35226111310212	0
rf1	11773	2	113.66077041625977	0.10270033945398412	0.0	99.53808784294986	0
rf1	11774	2	107.88726043701172	0.158030425444902	0.01568627450980392	99.72125990522837	0
rf1	11784	2	97.09170150756836	0.1510712794503129	0.00196078431372549	99.34164244282509	0
rf1	11787	2	81.34278869628906	0.1926273203668041	0.08431372549019608	99.62303720516599	0
rf1	11788	2	142.6823272705078	0.09691027477449327	0.00196078431372549	99.3761531212254	0
rf1	11789	2	74.0490837097168	0.31660586568858345	0.052941176470588235	98.69921289106571	2
rf1	11790	2	96.78313827514648	0.1773488860063223	0.043137254901960784	99.59781786325807	0
rf1	11793	2	86.55133438110352	0.18154311899080003	0.025490196078431372	99.44251981045673	0
rf1	11795	2	147.05235290527344	0.12915017955563488	0.00392156862745098	99.34429711039435	0
rf1	11815	2	98.1068229675293	0.151904549718394	0.0196078431372549	99.41331846719494	0
rf1	11822	2	130.30168914794922	0.12630152144671786	0.00196078431372549	99.07883035346899	1
rf1	11823	2	161.16133880615234	0.10569777071533139	0.0	99.53145117402673	0
rf1	11824	2	66.03740501403809	0.2614093366740555	0.08823529411764705	98.85849294522093	1
rf1	11828	2	72.38418579101562	0.15901018239867112	0.00784313725490196	98.80009025869735	1
rf1	11829	2	131.93113327026367	0.08657573397271551	0.0	98.69257622214258	2
rf1	11840	2	94.74015045166016	0.1234503718940806	0.0	99.71993257144374	0
rf1	11847	2	85.48974227905273	0.22218981090209253	0.052941176470588235	99.30845909820943	0
rf1	11853	2	139.01260375976562	0.0995974909394872	0.0	98.91955029931377	2
rf1	11854	2	59.16215896606445	0.3224767088595724	0.1450980392156863	99.85399328369105	0
rf1	11861	2	109.79098892211914	0.1529063722432124	0.00196078431372549	98.85318361008243	1
rf1	11866	2	134.75853729248047	0.15516746734138764	0.0	99.0695390169766	2
rf1	11867	2	138.22877502441406	0.079741357888074	0.0	98.6487742072499	1
rf1	11870	2	125.17168807983398	0.12595634762716024	0.00196078431372549	99.03370100479168	2
rf1	11872	2	127.11743545532227	0.13215617744404645	0.025490196078431372	99.4159731347642	0
rf1	11876	2	132.75474548339844	0.11791847781110854	0.0	99.42526447125658	0
rf1	11877	2	83.39437484741211	0.17086761103717962	0.03333333333333333	99.14121504134644	1
rf1	11881	2	72.82832336425781	0.20366788839368288	0.03529411764705882	98.61293619506498	2
rf1	11885	2	121.58940505981445	0.132652801539891	0.025490196078431372	99.43853780910285	0
rf1	11891	2	89.81125259399414	0.1903406987479651	0.0	99.73718791064388	0
rf1	11897	2	102.19320297241211	0.1350290402890214	0.00196078431372549	99.23943774140884	0
rf1	11900	2	103.19978332519531	0.155704018785916	0.00392156862745098	99.66683922005866	0
rf1	11902	2	74.83395385742188	0.1744134963124589	0.058823529411764705	99.05759301291496	1
rf1	11909	2	55.19070816040039	0.3393384038405591	0.13529411764705884	99.45181114694913	0
rf1	11913	2	106.49536895751953	0.12933137858990038	0.0058823529411764705	99.3960631279948	0
rf1	11914	2	113.33436584472656	0.11977952429495449	0.0	99.5792351902733	0
rf1	11920	2	71.92179870605469	0.24552371817618862	0.08235294117647059	99.40933646584106	0
rf1	11922	2	65.22586441040039	0.45669645309187035	0.34509803921568627	99.60047253082733	2
rf1	11923	2	99.3514404296875	0.11899978306939915	0.00196078431372549	98.90494962768287	1
rf1	11924	2	113.8283576965332	0.15675989183009248	0.00392156862745098	99.45181114694913	0
rf1	11926	2	120.00395584106445	0.09864535960771659	0.0	98.70452222620422	1
rf1	11928	2	118.58673477172852	0.1410017339489401	0.0	99.44119247667211	0
rf1	11929	2	88.30498886108398	0.1450247129185227	0.00392156862745098	99.44119247667211	0
rf1	11931	2	60.313575744628906	0.48183358346199867	0.4568627450980392	99.3217324360557	2
rf1	11935	2	155.97547149658203	0.11405817983343691	0.0	99.26598441710136	0
rf1	11939	2	116.77167129516602	0.11189824696818225	0.0	99.43190114017972	0
rf1	11943	2	117.59480285644531	0.14944998026955353	0.00784313725490196	99.6389652105815	0
rf1	11949	2	79.77319717407227	0.3795003418793571	0.28823529411764703	99.60578186596584	2
rf1	11960	2	158.26908111572266	0.0765975571484086	0.0	80.74038678506484	2
rf1	11969	2	93.22839736938477	0.15688876294211024	0.0196078431372549	99.39075379285629	0
rf1	11974	2	72.59533309936523	0.16240623378979305	0.03137254901960784	99.71993257144374	0
rf1	11976	2	63.67121696472168	0.34149513562929695	0.11764705882352941	99.77302592282881	0
rf1	11982	2	62.00145149230957	0.20350541449983875	0.03725490196078431	99.49694049562643	0
rf1	11984	2	121.21607971191406	0.1302469523776257	0.0058823529411764705	99.47172115371852	0
rf1	12008	2	92.32921981811523	0.13848819467506168	0.011764705882352941	99.53808784294986	0
rf1	12011	2	80.51792526245117	0.20341272548552308	0.03137254901960784	99.72656924036687	0
rf1	12013	2	92.51679611206055	0.13703402699309242	0.00980392156862745	99.73453324307464	0
rf1	12018	2	100.33745956420898	0.2067290698365325	0.0	99.95221598375343	0
rf1	12020	2	171.85187530517578	0.08070377093295517	0.0	99.13192370485406	1
rf1	12021	2	68.80974960327148	0.18636195811105988	0.013725490196078431	99.73984257821314	0
rf1	12031	2	119.7046890258789	0.1102273299506438	0.0	99.53543317538062	0
rf1	12033	2	115.7443618774414	0.15993419989307067	0.0	99.90708663507613	0
rf1	12036	2	82.73109817504883	0.17384940998046988	0.0058823529411764705	99.50888649968807	0
rf1	12037	2	137.47205352783203	0.0926964598357903	0.0	99.38278979014852	0
rf1	12038	2	115.90628051757812	0.0892946953939476	0.00392156862745098	99.31111376577869	0
rf1	12039	2	89.60248565673828	0.18139985686979848	0.045098039215686274	99.51154116725733	0
rf1	12041	1	90.18980407714844	0.15913150010761662	0.00784313725490196	99.40402713070256	0
rf1	12047	2	110.55044937133789	0.10605742774085726	0.00196078431372549	99.36818911851763	0
rf1	12049	2	91.80027770996094	0.2059258860001349	0.07254901960784314	99.60445453218121	0
rf1	12051	2	143.99603271484375	0.10198989106137918	0.0	99.73320590929	0
rf1	12054	2	165.06454467773438	0.08007707549438725	0.0	98.66337487888079	2
rf1	12055	2	137.8304214477539	0.09363852914942247	0.00196078431372549	99.78629926067508	0
rf1	12057	2	198.5434799194336	0.06563464599705132	0.0	99.34562444417898	0
