subject,feat_relpath,cope_idx,contrast_name,contrast_fix,H_common,H_source,scale_factor,psc_mean,roi
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,0.016108,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,0.041793,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.010828,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.034294,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.046375,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.022667,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,0.011619,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.001752,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.065524,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.049629,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11116,derivatives/fsl/sub-11116/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.031683,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,0.274259,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,-0.222265,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,-0.194091,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.082064,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.07191,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.057882,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.127179,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.15163,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.085465,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.065752,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.048242,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.209508,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,-0.110728,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.309969,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.09859,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.423062,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.293236,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.32685,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.022602,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.128197,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.133086,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11120,derivatives/fsl/sub-11120/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.093039,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.000946,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.26915,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.07842,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.243672,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.178325,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,0.103872,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,0.037214,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,-0.14696,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.165567,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.062692,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.004903,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.067595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.099905,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.179271,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.079365,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.054873,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,0.01027,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.120017,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.065143,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,-0.054595,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.025478,masks/seed-ofc.nii.gz
sub-11126,derivatives/fsl/sub-11126/L1_task-sharedreward_model-1_type-act_run-1_sm-5.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.214555,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,0.012376,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,0.08879,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,0.06857,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,0.025506,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.123145,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,-3.3e-05,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.11727,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.207284,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.019222,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.188593,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.013346,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,0.078279,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,0.196731,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.046485,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.118503,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.0163,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.038696,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.050015,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.195754,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.050865,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.011317,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11128,derivatives/fsl/sub-11128/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.067059,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.2638,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,-0.00989,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,4.5e-05,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,0.147841,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,0.143125,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,-0.054343,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.012486,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.025852,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.024318,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.165174,masks/seed-ofc.nii.gz
sub-11145,derivatives/fsl/sub-11145/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.16049,masks/seed-ofc.nii.gz
