rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
253.94602966308594	164.74176025390625	9.085663795471191	62.88955726623535	145.9821014404297	212.17113494873047	314.44397735595703	710.0422058105469	2845.785888671875
255.18966674804688	165.58428955078125	9.540688514709473	63.4109302520752	146.87323379516602	213.52969360351562	316.24816131591797	714.4182922363282	2563.4267578125
254.75439453125	165.13540649414062	2.3425216674804688	63.73157730102539	146.60581588745117	213.03491973876953	316.2990264892578	711.9111816406253	2313.22607421875
254.31617736816406	165.7517852783203	4.262402534484863	63.2482666015625	146.20567321777344	212.32012176513672	314.24585723876953	715.7369079589844	2963.154052734375
254.84469604492188	165.2099609375	10.129843711853027	64.03296127319337	146.73658752441406	212.9955291748047	316.1387634277344	709.7899902343756	3080.614501953125
255.28582763671875	167.1024627685547	5.501884937286377	63.8265682220459	146.5636863708496	213.23028564453125	315.15128326416016	722.6021728515639	2668.842041015625
257.18212890625	167.41241455078125	1.7648152112960815	63.91356239318848	147.62337112426758	214.18797302246094	319.8462219238281	718.9747558593759	2650.418212890625
253.66036987304688	165.8880157470703	4.840532302856445	63.06524314880371	145.96428298950195	211.70022583007812	313.1315689086914	707.7630004882812	2812.470947265625
256.97039794921875	167.86489868164062	6.12330436706543	63.37983703613281	147.37998962402344	214.08712005615234	319.4362335205078	716.5879028320315	2780.599853515625
256.59320068359375	167.6228485107422	2.194038152694702	63.66422538757324	147.53353118896484	214.67095184326172	317.6935043334961	719.4212158203133	2611.07470703125
258.1982727050781	167.16802978515625	4.028834342956543	64.14415588378907	148.47846603393555	215.5642318725586	320.1775665283203	727.5189331054693	2914.196533203125
257.31396484375	168.37060546875	4.888421535491943	64.40195922851562	147.72080993652344	214.5312042236328	318.75878143310547	724.1662292480471	2986.389892578125
257.28045654296875	167.603271484375	9.017260551452637	64.14689788818359	147.54673385620117	215.42747497558594	319.16246795654297	724.9851257324223	2706.37548828125
255.41079711914062	166.53579711914062	4.533315181732178	63.80194320678711	146.4843406677246	213.25709533691406	316.04456329345703	717.4754028320316	2590.11572265625
255.71728515625	166.65992736816406	9.809585571289062	63.0677604675293	147.09095001220703	213.93685913085938	317.2581100463867	718.97744140625	2770.4345703125
254.44711303710938	166.40850830078125	3.266622304916382	62.242834472656256	145.32271194458008	212.39652252197266	316.0535888671875	716.7269226074238	2879.14697265625
257.0277099609375	167.2212677001953	5.148947238922119	64.11639099121093	147.14369583129883	214.88663482666016	319.3519058227539	720.614324951172	2937.308837890625
256.1155090332031	166.9292449951172	3.250013589859009	63.573890686035156	147.14345169067383	213.5160369873047	317.0194549560547	728.3138671875004	2712.10498046875
257.0493469238281	166.75625610351562	8.477811813354492	63.81606483459473	147.74169540405273	215.2776641845703	318.98231506347656	723.2218750000003	2720.4345703125
255.8197479248047	167.32489013671875	3.6459128856658936	62.988197326660156	146.72696685791016	213.84439086914062	316.34361267089844	718.5429199218751	2940.83984375
257.70867919921875	167.4000244140625	7.132471561431885	64.27565536499023	148.34908294677734	214.80789947509766	319.5564880371094	719.1014587402348	2717.135986328125
257.045654296875	167.54261779785156	2.8087308406829834	63.73458633422852	147.6324920654297	214.6548614501953	317.8891372680664	722.4619079589846	2936.700439453125
256.4367980957031	166.93728637695312	7.401413917541504	63.95874137878418	147.72454452514648	214.337158203125	318.03929138183594	719.6161376953131	3005.334228515625
257.0579833984375	166.56903076171875	7.0650739669799805	64.4032958984375	147.55326080322266	215.13426208496094	319.4586410522461	715.3933959960942	2525.865966796875
260.2086181640625	168.45236206054688	1.9904255867004395	63.887800216674805	149.73437881469727	218.21564483642578	323.7007827758789	724.2139343261729	2878.99658203125
259.13671875	168.234130859375	3.6327438354492188	64.49704132080078	148.35929107666016	217.14320373535156	321.99507904052734	725.1846862792976	2929.635986328125
256.2464904785156	167.19403076171875	4.325497627258301	63.57241249084473	146.51795959472656	213.65536499023438	318.9017562866211	717.363293457032	2712.18896484375
256.41400146484375	167.2303466796875	6.8088154792785645	62.42811813354492	147.13556671142578	213.91350555419922	318.0098876953125	721.814086914063	2598.47216796875
255.9672393798828	167.19085693359375	7.700301647186279	62.94076080322266	146.55769729614258	213.43568420410156	318.14632415771484	721.6821105957034	2745.101318359375
255.63356018066406	166.07296752929688	4.960390567779541	62.9589485168457	146.94356155395508	213.419189453125	317.43003845214844	718.6322875976567	2505.238525390625
255.13819885253906	165.78761291503906	3.244215965270996	62.795752334594724	146.54992294311523	212.9533462524414	316.91583251953125	717.6893798828127	2522.059326171875
256.2919006347656	167.7352294921875	8.266288757324219	63.19934234619141	146.60712051391602	213.53086853027344	317.84873962402344	723.929284667969	2873.039306640625
254.3177947998047	166.329345703125	9.937310218811035	62.9757640838623	145.3474464416504	211.92050170898438	315.51111602783203	715.9190551757816	2810.839111328125
253.79522705078125	166.48873901367188	10.971765518188477	62.68921318054199	145.32511138916016	211.26296997070312	314.56652069091797	717.4030212402345	2588.109619140625
254.96737670898438	166.3156280517578	4.562348365783691	63.753404998779295	146.15913009643555	212.700439453125	316.47399139404297	719.5024414062501	2448.494384765625
252.34828186035156	164.30873107910156	4.560417175292969	62.987161254882814	145.29448318481445	210.92191314697266	312.37730407714844	712.3057861328125	2543.0029296875
255.45265197753906	164.56141662597656	6.480007648468018	64.58324737548828	147.68923568725586	214.01914978027344	316.3343200683594	714.2020507812509	2702.208251953125
254.78614807128906	166.29637145996094	7.4227471351623535	63.281342315673825	146.49639511108398	213.0968475341797	315.0669860839844	718.207165527344	2954.529296875
254.9331512451172	165.90664672851562	7.348570823669434	63.68279609680176	146.71017456054688	212.4795379638672	315.93204498291016	712.2063354492192	2864.68115234375
253.25405883789062	164.55734252929688	11.87180233001709	63.14383087158203	145.94865036010742	211.45557403564453	313.90016174316406	705.5512145996096	3020.504150390625
254.92269897460938	166.259521484375	6.528345584869385	63.31475563049317	146.20216369628906	213.22523498535156	316.20880126953125	711.6625000000005	2742.718994140625
252.47152709960938	165.14743041992188	5.321362018585205	62.507297897338866	144.8710823059082	210.46954345703125	312.97013092041016	714.6628479003907	2406.594482421875
253.00038146972656	165.17880249023438	4.661518573760986	62.81853485107422	144.8916778564453	211.03983306884766	313.0081787109375	712.4118713378907	2497.12646484375
254.6558074951172	166.04368591308594	4.323515892028809	63.2552303314209	146.1040153503418	211.77490997314453	316.550537109375	720.0506042480472	2446.337646484375
256.2456970214844	166.00572204589844	5.657339096069336	63.54480400085449	147.53046035766602	213.97061157226562	318.7150344848633	712.2929992675781	2575.6796875
255.5621337890625	166.87725830078125	6.0380072593688965	63.894283294677734	146.22526168823242	213.0878677368164	317.13409423828125	717.9139221191406	2762.850341796875
254.529052734375	165.462158203125	5.012997627258301	62.88660354614258	146.15866088867188	213.1300506591797	316.4224090576172	712.2953430175785	2568.466796875
255.59423828125	167.32275390625	5.137858867645264	63.56620712280274	146.12094116210938	213.05306243896484	316.4879913330078	720.6076965332032	2525.02685546875
254.07582092285156	165.83753967285156	4.670145034790039	63.5607593536377	145.6300392150879	212.29061126708984	314.10482025146484	714.9743347167974	2643.22900390625
255.35159301757812	165.91319274902344	2.7592036724090576	63.63661422729492	146.9865493774414	213.40261840820312	316.53904724121094	716.3509765625007	2822.436279296875
255.4566192626953	165.56301879882812	4.433446407318115	63.21964645385742	146.67536163330078	213.2395782470703	317.34580993652344	712.7848205566407	2762.6005859375
254.7183380126953	166.35987854003906	4.452709197998047	63.13185272216797	146.22247695922852	212.35718536376953	315.94715881347656	716.868627929688	2762.59326171875
255.2067108154297	165.51438903808594	3.045814037322998	63.98312911987305	146.67043685913086	213.00589752197266	316.91197204589844	717.6356811523439	2711.8505859375
257.3086242675781	166.75831604003906	4.538451194763184	64.0431037902832	147.8346939086914	215.3078842163086	319.04923248291016	719.7129394531256	2602.66259765625
253.66746520996094	164.81842041015625	6.848928928375244	62.491213989257815	146.33477020263672	211.71541595458984	315.1896514892578	713.9184570312502	2473.91064453125
255.87496948242188	167.55218505859375	7.457098007202148	63.530622482299805	145.83498764038086	213.85778045654297	317.8455505371094	721.9925109863283	3074.328857421875
254.67678833007812	165.69703674316406	6.544825077056885	63.35954551696777	145.68684005737305	212.653564453125	316.36653900146484	714.0647888183597	2861.566162109375
256.0736999511719	166.56573486328125	4.273515701293945	63.00890045166015	146.9109764099121	214.11456298828125	317.16490936279297	720.2294555664066	2519.1640625
254.2786865234375	165.33807373046875	4.567688941955566	63.4195068359375	145.7198486328125	212.26839447021484	316.2365036010742	710.1745666503915	2701.5625
254.98817443847656	166.63644409179688	6.527668476104736	63.79930992126465	146.33264541625977	212.42896270751953	316.36290740966797	721.3295166015627	2694.04150390625
254.3076934814453	166.54017639160156	7.088596820831299	63.08804626464844	145.5960578918457	212.49708557128906	315.5446548461914	716.2116027832035	2974.334716796875
251.3547821044922	164.61502075195312	7.52335786819458	61.75785827636719	142.9943389892578	209.5457534790039	313.6602096557617	706.2288879394534	2750.60400390625
