dataset	subject	session	type	runs	strategy	status	problem	path
rf1	11167	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11167/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11167	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11167/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11168	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11168/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11168	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11168/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11171	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11171/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11171	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11171/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11177	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11177/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11177	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11177/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11192	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11192/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11192	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11192/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11193	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11193/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11193	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11193/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11201	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11201/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11201	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11201/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11203	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11203/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11203	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11203/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11209	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11209/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11209	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11209/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11227	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11227/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11227	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11227/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11238	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11238/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11238	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11238/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11241	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11241/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11241	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11241/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11246	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11246/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11246	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11246/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11276	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11276/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11276	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11276/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11286	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11286/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11286	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11286/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11301	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11301/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11301	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11301/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11311	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11311/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11311	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11311/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11312	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11312/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11312	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11312/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11316	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11316/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11316	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11316/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11318	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11318/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11318	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11318/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11321	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11321/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11321	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11321/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11325	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11325/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11325	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11325/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11326	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11326/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11326	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11326/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11329	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11329/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11329	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11329/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11330	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11330/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11330	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11330/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11337	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11337/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11337	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11337/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11338	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11338/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11338	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11338/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11340	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11340/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11340	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11340/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11343	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11343/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11343	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11343/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11345	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11345/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11345	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11345/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11348	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11348/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11348	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11348/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11358	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11358/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11358	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11358/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11364	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11364/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11364	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11364/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11367	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11367/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11367	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11367/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11374	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11374/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11374	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11374/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11376	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11376/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11376	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11376/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11377	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11377/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11377	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11377/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11387	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11387/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11387	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11387/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11410	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11410/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11410	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11410/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11416	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11416/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11416	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11416/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11426	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11426/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11426	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11426/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11430	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11430/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11430	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11430/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11432	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11432/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11432	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11432/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11433	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11433/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11433	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11433/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11435	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11435/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11435	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11435/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11439	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11439/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11439	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11439/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11440	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11440/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11440	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11440/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11443	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11443/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11443	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11443/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11450	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11450/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11450	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11450/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11451	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11451/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11451	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11451/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11461	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11461/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11461	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11461/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
